Word,Word-ID,Syn-ID,Synonym,CEFR,Strength,Syllabel,Word family,Meaning,Onset for first letter,,Onser for seconf letter
see,25453,1172,view,3,1,1,None,"{'Noun': [""the seat within a bishop's diocese where his cathedral is located""], 'Verb': ['perceive by sight or have the power to perceive by sight', 'perceive (an idea or situation', 'perceive or be contemporaneous with', ""imagine; conceive of; see in one's mind"", 'deem to be', 'get to know or become aware of, usually accidentally', 'see or watch', 'come together', 'find out, learn, or determine with certainty, usually by making an inquiry or other effort', 'be careful or certain to do something; make certain of something', 'go to see for professional or business reasons', 'go to see for a social visit', 'go to see a place, as for entertainment', 'take charge of or deal with', 'receive as a specified guest', 'date regularly; have a steady relationship with', 'see and understand, have a good eye', 'deliberate or decide', 'observe as if with an eye', 'observe, check out, and look over carefully or inspect', 'undergo or live through a difficult experience', 'accompany or escort', 'match or meet', 'make sense of; assign a meaning to']}","['bee', 'cee', 'dee', 'fee', 'gee', 'lee', 'nee', 'pee', 'ree', 'see', 'tee', 'vee', 'wee', 'yee', 'zee']",,bee;cee;dee;fee;gee;lee;nee;pee;ree;see;tee;vee;wee;yee;zee;che;rhe;she;the;die;fie;gie;hie;lie;pie;rie;sie;tie;vie;coe;doe;foe;hoe;joe;poe;roe;soe;toe;voe;woe;yoe;cue;due;gue;hue;lue;rue;sue;tue;aye;bye;dye;eye;lye;nye;rye;sye;tye;wye;bae;dae;fae;nae;tae;wae
see,25453,1260,scan,6,2,1,None,"{'Noun': [""the seat within a bishop's diocese where his cathedral is located""], 'Verb': ['perceive by sight or have the power to perceive by sight', 'perceive (an idea or situation', 'perceive or be contemporaneous with', ""imagine; conceive of; see in one's mind"", 'deem to be', 'get to know or become aware of, usually accidentally', 'see or watch', 'come together', 'find out, learn, or determine with certainty, usually by making an inquiry or other effort', 'be careful or certain to do something; make certain of something', 'go to see for professional or business reasons', 'go to see for a social visit', 'go to see a place, as for entertainment', 'take charge of or deal with', 'receive as a specified guest', 'date regularly; have a steady relationship with', 'see and understand, have a good eye', 'deliberate or decide', 'observe as if with an eye', 'observe, check out, and look over carefully or inspect', 'undergo or live through a difficult experience', 'accompany or escort', 'match or meet', 'make sense of; assign a meaning to']}","['bee', 'cee', 'dee', 'fee', 'gee', 'lee', 'nee', 'pee', 'ree', 'see', 'tee', 'vee', 'wee', 'yee', 'zee']",,bee;cee;dee;fee;gee;lee;nee;pee;ree;see;tee;vee;wee;yee;zee;che;rhe;she;the;die;fie;gie;hie;lie;pie;rie;sie;tie;vie;coe;doe;foe;hoe;joe;poe;roe;soe;toe;voe;woe;yoe;cue;due;gue;hue;lue;rue;sue;tue;aye;bye;dye;eye;lye;nye;rye;sye;tye;wye;bae;dae;fae;nae;tae;wae
see,25453,1362,spot,3,1,1,None,"{'Noun': [""the seat within a bishop's diocese where his cathedral is located""], 'Verb': ['perceive by sight or have the power to perceive by sight', 'perceive (an idea or situation', 'perceive or be contemporaneous with', ""imagine; conceive of; see in one's mind"", 'deem to be', 'get to know or become aware of, usually accidentally', 'see or watch', 'come together', 'find out, learn, or determine with certainty, usually by making an inquiry or other effort', 'be careful or certain to do something; make certain of something', 'go to see for professional or business reasons', 'go to see for a social visit', 'go to see a place, as for entertainment', 'take charge of or deal with', 'receive as a specified guest', 'date regularly; have a steady relationship with', 'see and understand, have a good eye', 'deliberate or decide', 'observe as if with an eye', 'observe, check out, and look over carefully or inspect', 'undergo or live through a difficult experience', 'accompany or escort', 'match or meet', 'make sense of; assign a meaning to']}","['bee', 'cee', 'dee', 'fee', 'gee', 'lee', 'nee', 'pee', 'ree', 'see', 'tee', 'vee', 'wee', 'yee', 'zee']",,bee;cee;dee;fee;gee;lee;nee;pee;ree;see;tee;vee;wee;yee;zee;che;rhe;she;the;die;fie;gie;hie;lie;pie;rie;sie;tie;vie;coe;doe;foe;hoe;joe;poe;roe;soe;toe;voe;woe;yoe;cue;due;gue;hue;lue;rue;sue;tue;aye;bye;dye;eye;lye;nye;rye;sye;tye;wye;bae;dae;fae;nae;tae;wae
see,25453,1541,sight,3,2,1,None,"{'Noun': [""the seat within a bishop's diocese where his cathedral is located""], 'Verb': ['perceive by sight or have the power to perceive by sight', 'perceive (an idea or situation', 'perceive or be contemporaneous with', ""imagine; conceive of; see in one's mind"", 'deem to be', 'get to know or become aware of, usually accidentally', 'see or watch', 'come together', 'find out, learn, or determine with certainty, usually by making an inquiry or other effort', 'be careful or certain to do something; make certain of something', 'go to see for professional or business reasons', 'go to see for a social visit', 'go to see a place, as for entertainment', 'take charge of or deal with', 'receive as a specified guest', 'date regularly; have a steady relationship with', 'see and understand, have a good eye', 'deliberate or decide', 'observe as if with an eye', 'observe, check out, and look over carefully or inspect', 'undergo or live through a difficult experience', 'accompany or escort', 'match or meet', 'make sense of; assign a meaning to']}","['bee', 'cee', 'dee', 'fee', 'gee', 'lee', 'nee', 'pee', 'ree', 'see', 'tee', 'vee', 'wee', 'yee', 'zee']",,bee;cee;dee;fee;gee;lee;nee;pee;ree;see;tee;vee;wee;yee;zee;che;rhe;she;the;die;fie;gie;hie;lie;pie;rie;sie;tie;vie;coe;doe;foe;hoe;joe;poe;roe;soe;toe;voe;woe;yoe;cue;due;gue;hue;lue;rue;sue;tue;aye;bye;dye;eye;lye;nye;rye;sye;tye;wye;bae;dae;fae;nae;tae;wae
see,25453,1664,gaze,4,2,1,None,"{'Noun': [""the seat within a bishop's diocese where his cathedral is located""], 'Verb': ['perceive by sight or have the power to perceive by sight', 'perceive (an idea or situation', 'perceive or be contemporaneous with', ""imagine; conceive of; see in one's mind"", 'deem to be', 'get to know or become aware of, usually accidentally', 'see or watch', 'come together', 'find out, learn, or determine with certainty, usually by making an inquiry or other effort', 'be careful or certain to do something; make certain of something', 'go to see for professional or business reasons', 'go to see for a social visit', 'go to see a place, as for entertainment', 'take charge of or deal with', 'receive as a specified guest', 'date regularly; have a steady relationship with', 'see and understand, have a good eye', 'deliberate or decide', 'observe as if with an eye', 'observe, check out, and look over carefully or inspect', 'undergo or live through a difficult experience', 'accompany or escort', 'match or meet', 'make sense of; assign a meaning to']}","['bee', 'cee', 'dee', 'fee', 'gee', 'lee', 'nee', 'pee', 'ree', 'see', 'tee', 'vee', 'wee', 'yee', 'zee']",,bee;cee;dee;fee;gee;lee;nee;pee;ree;see;tee;vee;wee;yee;zee;che;rhe;she;the;die;fie;gie;hie;lie;pie;rie;sie;tie;vie;coe;doe;foe;hoe;joe;poe;roe;soe;toe;voe;woe;yoe;cue;due;gue;hue;lue;rue;sue;tue;aye;bye;dye;eye;lye;nye;rye;sye;tye;wye;bae;dae;fae;nae;tae;wae
see,25453,2090,observe,4,1,1,None,"{'Noun': [""the seat within a bishop's diocese where his cathedral is located""], 'Verb': ['perceive by sight or have the power to perceive by sight', 'perceive (an idea or situation', 'perceive or be contemporaneous with', ""imagine; conceive of; see in one's mind"", 'deem to be', 'get to know or become aware of, usually accidentally', 'see or watch', 'come together', 'find out, learn, or determine with certainty, usually by making an inquiry or other effort', 'be careful or certain to do something; make certain of something', 'go to see for professional or business reasons', 'go to see for a social visit', 'go to see a place, as for entertainment', 'take charge of or deal with', 'receive as a specified guest', 'date regularly; have a steady relationship with', 'see and understand, have a good eye', 'deliberate or decide', 'observe as if with an eye', 'observe, check out, and look over carefully or inspect', 'undergo or live through a difficult experience', 'accompany or escort', 'match or meet', 'make sense of; assign a meaning to']}","['bee', 'cee', 'dee', 'fee', 'gee', 'lee', 'nee', 'pee', 'ree', 'see', 'tee', 'vee', 'wee', 'yee', 'zee']",,bee;cee;dee;fee;gee;lee;nee;pee;ree;see;tee;vee;wee;yee;zee;che;rhe;she;the;die;fie;gie;hie;lie;pie;rie;sie;tie;vie;coe;doe;foe;hoe;joe;poe;roe;soe;toe;voe;woe;yoe;cue;due;gue;hue;lue;rue;sue;tue;aye;bye;dye;eye;lye;nye;rye;sye;tye;wye;bae;dae;fae;nae;tae;wae
see,25453,2347,glare,6,2,1,None,"{'Noun': [""the seat within a bishop's diocese where his cathedral is located""], 'Verb': ['perceive by sight or have the power to perceive by sight', 'perceive (an idea or situation', 'perceive or be contemporaneous with', ""imagine; conceive of; see in one's mind"", 'deem to be', 'get to know or become aware of, usually accidentally', 'see or watch', 'come together', 'find out, learn, or determine with certainty, usually by making an inquiry or other effort', 'be careful or certain to do something; make certain of something', 'go to see for professional or business reasons', 'go to see for a social visit', 'go to see a place, as for entertainment', 'take charge of or deal with', 'receive as a specified guest', 'date regularly; have a steady relationship with', 'see and understand, have a good eye', 'deliberate or decide', 'observe as if with an eye', 'observe, check out, and look over carefully or inspect', 'undergo or live through a difficult experience', 'accompany or escort', 'match or meet', 'make sense of; assign a meaning to']}","['bee', 'cee', 'dee', 'fee', 'gee', 'lee', 'nee', 'pee', 'ree', 'see', 'tee', 'vee', 'wee', 'yee', 'zee']",,bee;cee;dee;fee;gee;lee;nee;pee;ree;see;tee;vee;wee;yee;zee;che;rhe;she;the;die;fie;gie;hie;lie;pie;rie;sie;tie;vie;coe;doe;foe;hoe;joe;poe;roe;soe;toe;voe;woe;yoe;cue;due;gue;hue;lue;rue;sue;tue;aye;bye;dye;eye;lye;nye;rye;sye;tye;wye;bae;dae;fae;nae;tae;wae
see,25453,2499,regard,4,1,1,None,"{'Noun': [""the seat within a bishop's diocese where his cathedral is located""], 'Verb': ['perceive by sight or have the power to perceive by sight', 'perceive (an idea or situation', 'perceive or be contemporaneous with', ""imagine; conceive of; see in one's mind"", 'deem to be', 'get to know or become aware of, usually accidentally', 'see or watch', 'come together', 'find out, learn, or determine with certainty, usually by making an inquiry or other effort', 'be careful or certain to do something; make certain of something', 'go to see for professional or business reasons', 'go to see for a social visit', 'go to see a place, as for entertainment', 'take charge of or deal with', 'receive as a specified guest', 'date regularly; have a steady relationship with', 'see and understand, have a good eye', 'deliberate or decide', 'observe as if with an eye', 'observe, check out, and look over carefully or inspect', 'undergo or live through a difficult experience', 'accompany or escort', 'match or meet', 'make sense of; assign a meaning to']}","['bee', 'cee', 'dee', 'fee', 'gee', 'lee', 'nee', 'pee', 'ree', 'see', 'tee', 'vee', 'wee', 'yee', 'zee']",,bee;cee;dee;fee;gee;lee;nee;pee;ree;see;tee;vee;wee;yee;zee;che;rhe;she;the;die;fie;gie;hie;lie;pie;rie;sie;tie;vie;coe;doe;foe;hoe;joe;poe;roe;soe;toe;voe;woe;yoe;cue;due;gue;hue;lue;rue;sue;tue;aye;bye;dye;eye;lye;nye;rye;sye;tye;wye;bae;dae;fae;nae;tae;wae
see,25453,2563,behold,-1,2,1,None,"{'Noun': [""the seat within a bishop's diocese where his cathedral is located""], 'Verb': ['perceive by sight or have the power to perceive by sight', 'perceive (an idea or situation', 'perceive or be contemporaneous with', ""imagine; conceive of; see in one's mind"", 'deem to be', 'get to know or become aware of, usually accidentally', 'see or watch', 'come together', 'find out, learn, or determine with certainty, usually by making an inquiry or other effort', 'be careful or certain to do something; make certain of something', 'go to see for professional or business reasons', 'go to see for a social visit', 'go to see a place, as for entertainment', 'take charge of or deal with', 'receive as a specified guest', 'date regularly; have a steady relationship with', 'see and understand, have a good eye', 'deliberate or decide', 'observe as if with an eye', 'observe, check out, and look over carefully or inspect', 'undergo or live through a difficult experience', 'accompany or escort', 'match or meet', 'make sense of; assign a meaning to']}","['bee', 'cee', 'dee', 'fee', 'gee', 'lee', 'nee', 'pee', 'ree', 'see', 'tee', 'vee', 'wee', 'yee', 'zee']",,bee;cee;dee;fee;gee;lee;nee;pee;ree;see;tee;vee;wee;yee;zee;che;rhe;she;the;die;fie;gie;hie;lie;pie;rie;sie;tie;vie;coe;doe;foe;hoe;joe;poe;roe;soe;toe;voe;woe;yoe;cue;due;gue;hue;lue;rue;sue;tue;aye;bye;dye;eye;lye;nye;rye;sye;tye;wye;bae;dae;fae;nae;tae;wae
see,25453,2603,witness,4,1,1,None,"{'Noun': [""the seat within a bishop's diocese where his cathedral is located""], 'Verb': ['perceive by sight or have the power to perceive by sight', 'perceive (an idea or situation', 'perceive or be contemporaneous with', ""imagine; conceive of; see in one's mind"", 'deem to be', 'get to know or become aware of, usually accidentally', 'see or watch', 'come together', 'find out, learn, or determine with certainty, usually by making an inquiry or other effort', 'be careful or certain to do something; make certain of something', 'go to see for professional or business reasons', 'go to see for a social visit', 'go to see a place, as for entertainment', 'take charge of or deal with', 'receive as a specified guest', 'date regularly; have a steady relationship with', 'see and understand, have a good eye', 'deliberate or decide', 'observe as if with an eye', 'observe, check out, and look over carefully or inspect', 'undergo or live through a difficult experience', 'accompany or escort', 'match or meet', 'make sense of; assign a meaning to']}","['bee', 'cee', 'dee', 'fee', 'gee', 'lee', 'nee', 'pee', 'ree', 'see', 'tee', 'vee', 'wee', 'yee', 'zee']",,bee;cee;dee;fee;gee;lee;nee;pee;ree;see;tee;vee;wee;yee;zee;che;rhe;she;the;die;fie;gie;hie;lie;pie;rie;sie;tie;vie;coe;doe;foe;hoe;joe;poe;roe;soe;toe;voe;woe;yoe;cue;due;gue;hue;lue;rue;sue;tue;aye;bye;dye;eye;lye;nye;rye;sye;tye;wye;bae;dae;fae;nae;tae;wae
see,25453,3102,remark,4,2,1,None,"{'Noun': [""the seat within a bishop's diocese where his cathedral is located""], 'Verb': ['perceive by sight or have the power to perceive by sight', 'perceive (an idea or situation', 'perceive or be contemporaneous with', ""imagine; conceive of; see in one's mind"", 'deem to be', 'get to know or become aware of, usually accidentally', 'see or watch', 'come together', 'find out, learn, or determine with certainty, usually by making an inquiry or other effort', 'be careful or certain to do something; make certain of something', 'go to see for professional or business reasons', 'go to see for a social visit', 'go to see a place, as for entertainment', 'take charge of or deal with', 'receive as a specified guest', 'date regularly; have a steady relationship with', 'see and understand, have a good eye', 'deliberate or decide', 'observe as if with an eye', 'observe, check out, and look over carefully or inspect', 'undergo or live through a difficult experience', 'accompany or escort', 'match or meet', 'make sense of; assign a meaning to']}","['bee', 'cee', 'dee', 'fee', 'gee', 'lee', 'nee', 'pee', 'ree', 'see', 'tee', 'vee', 'wee', 'yee', 'zee']",,bee;cee;dee;fee;gee;lee;nee;pee;ree;see;tee;vee;wee;yee;zee;che;rhe;she;the;die;fie;gie;hie;lie;pie;rie;sie;tie;vie;coe;doe;foe;hoe;joe;poe;roe;soe;toe;voe;woe;yoe;cue;due;gue;hue;lue;rue;sue;tue;aye;bye;dye;eye;lye;nye;rye;sye;tye;wye;bae;dae;fae;nae;tae;wae
see,25453,3388,penetrate,-1,2,1,None,"{'Noun': [""the seat within a bishop's diocese where his cathedral is located""], 'Verb': ['perceive by sight or have the power to perceive by sight', 'perceive (an idea or situation', 'perceive or be contemporaneous with', ""imagine; conceive of; see in one's mind"", 'deem to be', 'get to know or become aware of, usually accidentally', 'see or watch', 'come together', 'find out, learn, or determine with certainty, usually by making an inquiry or other effort', 'be careful or certain to do something; make certain of something', 'go to see for professional or business reasons', 'go to see for a social visit', 'go to see a place, as for entertainment', 'take charge of or deal with', 'receive as a specified guest', 'date regularly; have a steady relationship with', 'see and understand, have a good eye', 'deliberate or decide', 'observe as if with an eye', 'observe, check out, and look over carefully or inspect', 'undergo or live through a difficult experience', 'accompany or escort', 'match or meet', 'make sense of; assign a meaning to']}","['bee', 'cee', 'dee', 'fee', 'gee', 'lee', 'nee', 'pee', 'ree', 'see', 'tee', 'vee', 'wee', 'yee', 'zee']",,bee;cee;dee;fee;gee;lee;nee;pee;ree;see;tee;vee;wee;yee;zee;che;rhe;she;the;die;fie;gie;hie;lie;pie;rie;sie;tie;vie;coe;doe;foe;hoe;joe;poe;roe;soe;toe;voe;woe;yoe;cue;due;gue;hue;lue;rue;sue;tue;aye;bye;dye;eye;lye;nye;rye;sye;tye;wye;bae;dae;fae;nae;tae;wae
see,25453,3399,inspect,5,2,1,None,"{'Noun': [""the seat within a bishop's diocese where his cathedral is located""], 'Verb': ['perceive by sight or have the power to perceive by sight', 'perceive (an idea or situation', 'perceive or be contemporaneous with', ""imagine; conceive of; see in one's mind"", 'deem to be', 'get to know or become aware of, usually accidentally', 'see or watch', 'come together', 'find out, learn, or determine with certainty, usually by making an inquiry or other effort', 'be careful or certain to do something; make certain of something', 'go to see for professional or business reasons', 'go to see for a social visit', 'go to see a place, as for entertainment', 'take charge of or deal with', 'receive as a specified guest', 'date regularly; have a steady relationship with', 'see and understand, have a good eye', 'deliberate or decide', 'observe as if with an eye', 'observe, check out, and look over carefully or inspect', 'undergo or live through a difficult experience', 'accompany or escort', 'match or meet', 'make sense of; assign a meaning to']}","['bee', 'cee', 'dee', 'fee', 'gee', 'lee', 'nee', 'pee', 'ree', 'see', 'tee', 'vee', 'wee', 'yee', 'zee']",,bee;cee;dee;fee;gee;lee;nee;pee;ree;see;tee;vee;wee;yee;zee;che;rhe;she;the;die;fie;gie;hie;lie;pie;rie;sie;tie;vie;coe;doe;foe;hoe;joe;poe;roe;soe;toe;voe;woe;yoe;cue;due;gue;hue;lue;rue;sue;tue;aye;bye;dye;eye;lye;nye;rye;sye;tye;wye;bae;dae;fae;nae;tae;wae
see,25453,3650,identify,4,1,1,None,"{'Noun': [""the seat within a bishop's diocese where his cathedral is located""], 'Verb': ['perceive by sight or have the power to perceive by sight', 'perceive (an idea or situation', 'perceive or be contemporaneous with', ""imagine; conceive of; see in one's mind"", 'deem to be', 'get to know or become aware of, usually accidentally', 'see or watch', 'come together', 'find out, learn, or determine with certainty, usually by making an inquiry or other effort', 'be careful or certain to do something; make certain of something', 'go to see for professional or business reasons', 'go to see for a social visit', 'go to see a place, as for entertainment', 'take charge of or deal with', 'receive as a specified guest', 'date regularly; have a steady relationship with', 'see and understand, have a good eye', 'deliberate or decide', 'observe as if with an eye', 'observe, check out, and look over carefully or inspect', 'undergo or live through a difficult experience', 'accompany or escort', 'match or meet', 'make sense of; assign a meaning to']}","['bee', 'cee', 'dee', 'fee', 'gee', 'lee', 'nee', 'pee', 'ree', 'see', 'tee', 'vee', 'wee', 'yee', 'zee']",,bee;cee;dee;fee;gee;lee;nee;pee;ree;see;tee;vee;wee;yee;zee;che;rhe;she;the;die;fie;gie;hie;lie;pie;rie;sie;tie;vie;coe;doe;foe;hoe;joe;poe;roe;soe;toe;voe;woe;yoe;cue;due;gue;hue;lue;rue;sue;tue;aye;bye;dye;eye;lye;nye;rye;sye;tye;wye;bae;dae;fae;nae;tae;wae
see,25453,4089,heed,-1,2,1,None,"{'Noun': [""the seat within a bishop's diocese where his cathedral is located""], 'Verb': ['perceive by sight or have the power to perceive by sight', 'perceive (an idea or situation', 'perceive or be contemporaneous with', ""imagine; conceive of; see in one's mind"", 'deem to be', 'get to know or become aware of, usually accidentally', 'see or watch', 'come together', 'find out, learn, or determine with certainty, usually by making an inquiry or other effort', 'be careful or certain to do something; make certain of something', 'go to see for professional or business reasons', 'go to see for a social visit', 'go to see a place, as for entertainment', 'take charge of or deal with', 'receive as a specified guest', 'date regularly; have a steady relationship with', 'see and understand, have a good eye', 'deliberate or decide', 'observe as if with an eye', 'observe, check out, and look over carefully or inspect', 'undergo or live through a difficult experience', 'accompany or escort', 'match or meet', 'make sense of; assign a meaning to']}","['bee', 'cee', 'dee', 'fee', 'gee', 'lee', 'nee', 'pee', 'ree', 'see', 'tee', 'vee', 'wee', 'yee', 'zee']",,bee;cee;dee;fee;gee;lee;nee;pee;ree;see;tee;vee;wee;yee;zee;che;rhe;she;the;die;fie;gie;hie;lie;pie;rie;sie;tie;vie;coe;doe;foe;hoe;joe;poe;roe;soe;toe;voe;woe;yoe;cue;due;gue;hue;lue;rue;sue;tue;aye;bye;dye;eye;lye;nye;rye;sye;tye;wye;bae;dae;fae;nae;tae;wae
see,25453,4419,survey,4,2,1,None,"{'Noun': [""the seat within a bishop's diocese where his cathedral is located""], 'Verb': ['perceive by sight or have the power to perceive by sight', 'perceive (an idea or situation', 'perceive or be contemporaneous with', ""imagine; conceive of; see in one's mind"", 'deem to be', 'get to know or become aware of, usually accidentally', 'see or watch', 'come together', 'find out, learn, or determine with certainty, usually by making an inquiry or other effort', 'be careful or certain to do something; make certain of something', 'go to see for professional or business reasons', 'go to see for a social visit', 'go to see a place, as for entertainment', 'take charge of or deal with', 'receive as a specified guest', 'date regularly; have a steady relationship with', 'see and understand, have a good eye', 'deliberate or decide', 'observe as if with an eye', 'observe, check out, and look over carefully or inspect', 'undergo or live through a difficult experience', 'accompany or escort', 'match or meet', 'make sense of; assign a meaning to']}","['bee', 'cee', 'dee', 'fee', 'gee', 'lee', 'nee', 'pee', 'ree', 'see', 'tee', 'vee', 'wee', 'yee', 'zee']",,bee;cee;dee;fee;gee;lee;nee;pee;ree;see;tee;vee;wee;yee;zee;che;rhe;she;the;die;fie;gie;hie;lie;pie;rie;sie;tie;vie;coe;doe;foe;hoe;joe;poe;roe;soe;toe;voe;woe;yoe;cue;due;gue;hue;lue;rue;sue;tue;aye;bye;dye;eye;lye;nye;rye;sye;tye;wye;bae;dae;fae;nae;tae;wae
see,25453,4640,detect,5,1,1,None,"{'Noun': [""the seat within a bishop's diocese where his cathedral is located""], 'Verb': ['perceive by sight or have the power to perceive by sight', 'perceive (an idea or situation', 'perceive or be contemporaneous with', ""imagine; conceive of; see in one's mind"", 'deem to be', 'get to know or become aware of, usually accidentally', 'see or watch', 'come together', 'find out, learn, or determine with certainty, usually by making an inquiry or other effort', 'be careful or certain to do something; make certain of something', 'go to see for professional or business reasons', 'go to see for a social visit', 'go to see a place, as for entertainment', 'take charge of or deal with', 'receive as a specified guest', 'date regularly; have a steady relationship with', 'see and understand, have a good eye', 'deliberate or decide', 'observe as if with an eye', 'observe, check out, and look over carefully or inspect', 'undergo or live through a difficult experience', 'accompany or escort', 'match or meet', 'make sense of; assign a meaning to']}","['bee', 'cee', 'dee', 'fee', 'gee', 'lee', 'nee', 'pee', 'ree', 'see', 'tee', 'vee', 'wee', 'yee', 'zee']",,bee;cee;dee;fee;gee;lee;nee;pee;ree;see;tee;vee;wee;yee;zee;che;rhe;she;the;die;fie;gie;hie;lie;pie;rie;sie;tie;vie;coe;doe;foe;hoe;joe;poe;roe;soe;toe;voe;woe;yoe;cue;due;gue;hue;lue;rue;sue;tue;aye;bye;dye;eye;lye;nye;rye;sye;tye;wye;bae;dae;fae;nae;tae;wae
see,25453,5958,peg,-1,2,1,None,"{'Noun': [""the seat within a bishop's diocese where his cathedral is located""], 'Verb': ['perceive by sight or have the power to perceive by sight', 'perceive (an idea or situation', 'perceive or be contemporaneous with', ""imagine; conceive of; see in one's mind"", 'deem to be', 'get to know or become aware of, usually accidentally', 'see or watch', 'come together', 'find out, learn, or determine with certainty, usually by making an inquiry or other effort', 'be careful or certain to do something; make certain of something', 'go to see for professional or business reasons', 'go to see for a social visit', 'go to see a place, as for entertainment', 'take charge of or deal with', 'receive as a specified guest', 'date regularly; have a steady relationship with', 'see and understand, have a good eye', 'deliberate or decide', 'observe as if with an eye', 'observe, check out, and look over carefully or inspect', 'undergo or live through a difficult experience', 'accompany or escort', 'match or meet', 'make sense of; assign a meaning to']}","['bee', 'cee', 'dee', 'fee', 'gee', 'lee', 'nee', 'pee', 'ree', 'see', 'tee', 'vee', 'wee', 'yee', 'zee']",,bee;cee;dee;fee;gee;lee;nee;pee;ree;see;tee;vee;wee;yee;zee;che;rhe;she;the;die;fie;gie;hie;lie;pie;rie;sie;tie;vie;coe;doe;foe;hoe;joe;poe;roe;soe;toe;voe;woe;yoe;cue;due;gue;hue;lue;rue;sue;tue;aye;bye;dye;eye;lye;nye;rye;sye;tye;wye;bae;dae;fae;nae;tae;wae
see,25453,6210,discern,-1,2,1,None,"{'Noun': [""the seat within a bishop's diocese where his cathedral is located""], 'Verb': ['perceive by sight or have the power to perceive by sight', 'perceive (an idea or situation', 'perceive or be contemporaneous with', ""imagine; conceive of; see in one's mind"", 'deem to be', 'get to know or become aware of, usually accidentally', 'see or watch', 'come together', 'find out, learn, or determine with certainty, usually by making an inquiry or other effort', 'be careful or certain to do something; make certain of something', 'go to see for professional or business reasons', 'go to see for a social visit', 'go to see a place, as for entertainment', 'take charge of or deal with', 'receive as a specified guest', 'date regularly; have a steady relationship with', 'see and understand, have a good eye', 'deliberate or decide', 'observe as if with an eye', 'observe, check out, and look over carefully or inspect', 'undergo or live through a difficult experience', 'accompany or escort', 'match or meet', 'make sense of; assign a meaning to']}","['bee', 'cee', 'dee', 'fee', 'gee', 'lee', 'nee', 'pee', 'ree', 'see', 'tee', 'vee', 'wee', 'yee', 'zee']",,bee;cee;dee;fee;gee;lee;nee;pee;ree;see;tee;vee;wee;yee;zee;che;rhe;she;the;die;fie;gie;hie;lie;pie;rie;sie;tie;vie;coe;doe;foe;hoe;joe;poe;roe;soe;toe;voe;woe;yoe;cue;due;gue;hue;lue;rue;sue;tue;aye;bye;dye;eye;lye;nye;rye;sye;tye;wye;bae;dae;fae;nae;tae;wae
see,25453,9975,gape,-1,2,1,None,"{'Noun': [""the seat within a bishop's diocese where his cathedral is located""], 'Verb': ['perceive by sight or have the power to perceive by sight', 'perceive (an idea or situation', 'perceive or be contemporaneous with', ""imagine; conceive of; see in one's mind"", 'deem to be', 'get to know or become aware of, usually accidentally', 'see or watch', 'come together', 'find out, learn, or determine with certainty, usually by making an inquiry or other effort', 'be careful or certain to do something; make certain of something', 'go to see for professional or business reasons', 'go to see for a social visit', 'go to see a place, as for entertainment', 'take charge of or deal with', 'receive as a specified guest', 'date regularly; have a steady relationship with', 'see and understand, have a good eye', 'deliberate or decide', 'observe as if with an eye', 'observe, check out, and look over carefully or inspect', 'undergo or live through a difficult experience', 'accompany or escort', 'match or meet', 'make sense of; assign a meaning to']}","['bee', 'cee', 'dee', 'fee', 'gee', 'lee', 'nee', 'pee', 'ree', 'see', 'tee', 'vee', 'wee', 'yee', 'zee']",,bee;cee;dee;fee;gee;lee;nee;pee;ree;see;tee;vee;wee;yee;zee;che;rhe;she;the;die;fie;gie;hie;lie;pie;rie;sie;tie;vie;coe;doe;foe;hoe;joe;poe;roe;soe;toe;voe;woe;yoe;cue;due;gue;hue;lue;rue;sue;tue;aye;bye;dye;eye;lye;nye;rye;sye;tye;wye;bae;dae;fae;nae;tae;wae
see,25453,13585,gawk,-1,2,1,None,"{'Noun': [""the seat within a bishop's diocese where his cathedral is located""], 'Verb': ['perceive by sight or have the power to perceive by sight', 'perceive (an idea or situation', 'perceive or be contemporaneous with', ""imagine; conceive of; see in one's mind"", 'deem to be', 'get to know or become aware of, usually accidentally', 'see or watch', 'come together', 'find out, learn, or determine with certainty, usually by making an inquiry or other effort', 'be careful or certain to do something; make certain of something', 'go to see for professional or business reasons', 'go to see for a social visit', 'go to see a place, as for entertainment', 'take charge of or deal with', 'receive as a specified guest', 'date regularly; have a steady relationship with', 'see and understand, have a good eye', 'deliberate or decide', 'observe as if with an eye', 'observe, check out, and look over carefully or inspect', 'undergo or live through a difficult experience', 'accompany or escort', 'match or meet', 'make sense of; assign a meaning to']}","['bee', 'cee', 'dee', 'fee', 'gee', 'lee', 'nee', 'pee', 'ree', 'see', 'tee', 'vee', 'wee', 'yee', 'zee']",,bee;cee;dee;fee;gee;lee;nee;pee;ree;see;tee;vee;wee;yee;zee;che;rhe;she;the;die;fie;gie;hie;lie;pie;rie;sie;tie;vie;coe;doe;foe;hoe;joe;poe;roe;soe;toe;voe;woe;yoe;cue;due;gue;hue;lue;rue;sue;tue;aye;bye;dye;eye;lye;nye;rye;sye;tye;wye;bae;dae;fae;nae;tae;wae
