user_id,response_id,quote_id,overall_score,other
18310,416,71,2,"<? xml version = ""1.0"" encoding = ""UTF-8"" ?>
 <interpretation grammar="".SENTENCE"" intelligibility=""2"" >
<instance>theres no learning without trying lots of ideas and failing lots of times</instance>
<inputs>
<input mode=""speech"" intelligibility=""1"">theres</input>
<input mode=""speech"" intelligibility=""2"">no</input>
<input mode=""speech"" intelligibility=""1"">learning</input>
<input mode=""speech"" intelligibility=""1"">without</input>
<input mode=""speech"" intelligibility=""1"">trying</input>
<input mode=""speech"" intelligibility=""1"">lots</input>
<input mode=""speech"" intelligibility=""2"">of</input>
<input mode=""speech"" intelligibility=""2"">ideas</input>
<input mode=""speech"" intelligibility=""3"">and</input>
<input mode=""speech"" intelligibility=""1"">failing</input>
<input mode=""speech"" intelligibility=""4"">lots</input>
<input mode=""speech"" intelligibility=""2"">of</input>
<input mode=""speech"" intelligibility=""2"">times</input>
</inputs>
"
21583,1198,193,1,"<? xml version = ""1.0"" encoding = ""UTF-8"" ?>
 <interpretation grammar="".SENTENCE"" intelligibility=""1"" >
<instance>where theres a will theres a way</instance>
<inputs>
<input mode=""speech"" intelligibility=""1"">where</input>
<input mode=""speech"" intelligibility=""1"">theres</input>
<input mode=""speech"" intelligibility=""2"">a</input>
<input mode=""speech"" intelligibility=""1"">will</input>
<input mode=""speech"" intelligibility=""1"">theres</input>
<input mode=""speech"" intelligibility=""2"">a</input>
<input mode=""speech"" intelligibility=""2"">way</input>
</inputs>
"
18346,604,31,2,"<? xml version = ""1.0"" encoding = ""UTF-8"" ?>
 <interpretation grammar="".SENTENCE"" intelligibility=""2"" >
<instance>no one is perfect thats why pencils have erasers</instance>
<inputs>
<input mode=""speech"" intelligibility=""3"">no</input>
<input mode=""speech"" intelligibility=""4"">one</input>
<input mode=""speech"" intelligibility=""5"">is</input>
<input mode=""speech"" intelligibility=""2"">perfect</input>
<input mode=""speech"" intelligibility=""4"">thats</input>
<input mode=""speech"" intelligibility=""1"">why</input>
<input mode=""speech"" intelligibility=""2"">pencils</input>
<input mode=""speech"" intelligibility=""2"">have</input>
<input mode=""speech"" intelligibility=""1"">erasers</input>
</inputs>
"
18485,652,233,1,"<? xml version = ""1.0"" encoding = ""UTF-8"" ?>
 <interpretation grammar="".SENTENCE"" intelligibility=""1"" >
<instance>you have to be willing to be misunderstood if youre going to innovate</instance>
<inputs>
<input mode=""speech"" intelligibility=""2"">you</input>
<input mode=""speech"" intelligibility=""2"">have</input>
<input mode=""speech"" intelligibility=""1"">to</input>
<input mode=""speech"" intelligibility=""1"">be</input>
<input mode=""speech"" intelligibility=""1"">willing</input>
<input mode=""speech"" intelligibility=""1"">to</input>
<input mode=""speech"" intelligibility=""2"">be</input>
<input mode=""speech"" intelligibility=""1"">misunderstood</input>
<input mode=""speech"" intelligibility=""2"">if</input>
<input mode=""speech"" intelligibility=""2"">youre</input>
<input mode=""speech"" intelligibility=""1"">going</input>
<input mode=""speech"" intelligibility=""1"">to</input>
<input mode=""speech"" intelligibility=""1"">innovate</input>
</inputs>
"
18346,863,166,1,"<? xml version = ""1.0"" encoding = ""UTF-8"" ?>
 <interpretation grammar="".SENTENCE"" intelligibility=""1"" >
<instance>reading furnishes the mind only with materials of knowledge</instance>
<inputs>
<input mode=""speech"" intelligibility=""2"">reading</input>
<input mode=""speech"" intelligibility=""1"">furnishes</input>
<input mode=""speech"" intelligibility=""1"">the</input>
<input mode=""speech"" intelligibility=""2"">mind</input>
<input mode=""speech"" intelligibility=""2"">only</input>
<input mode=""speech"" intelligibility=""1"">with</input>
<input mode=""speech"" intelligibility=""1"">materials</input>
<input mode=""speech"" intelligibility=""2"">of</input>
<input mode=""speech"" intelligibility=""1"">knowledge</input>
</inputs>
"
18310,419,71,1,"<? xml version = ""1.0"" encoding = ""UTF-8"" ?>
 <interpretation grammar="".SENTENCE"" intelligibility=""1"" >
<instance>theres no learning without trying lots of ideas and failing lots of times</instance>
<inputs>
<input mode=""speech"" intelligibility=""1"">theres</input>
<input mode=""speech"" intelligibility=""2"">no</input>
<input mode=""speech"" intelligibility=""1"">learning</input>
<input mode=""speech"" intelligibility=""1"">without</input>
<input mode=""speech"" intelligibility=""2"">trying</input>
<input mode=""speech"" intelligibility=""2"">lots</input>
<input mode=""speech"" intelligibility=""2"">of</input>
<input mode=""speech"" intelligibility=""2"">ideas</input>
<input mode=""speech"" intelligibility=""2"">and</input>
<input mode=""speech"" intelligibility=""1"">failing</input>
<input mode=""speech"" intelligibility=""1"">lots</input>
<input mode=""speech"" intelligibility=""2"">of</input>
<input mode=""speech"" intelligibility=""1"">times</input>
</inputs>
"
18310,427,347,2,"<? xml version = ""1.0"" encoding = ""UTF-8"" ?>
 <interpretation grammar="".SENTENCE"" intelligibility=""2"" >
<instance>its not whether you get knocked down its whether you get up</instance>
<inputs>
<input mode=""speech"" intelligibility=""3"">its</input>
<input mode=""speech"" intelligibility=""2"">not</input>
<input mode=""speech"" intelligibility=""1"">whether</input>
<input mode=""speech"" intelligibility=""4"">you</input>
<input mode=""speech"" intelligibility=""2"">get</input>
<input mode=""speech"" intelligibility=""3"">knocked</input>
<input mode=""speech"" intelligibility=""2"">down</input>
<input mode=""speech"" intelligibility=""4"">its</input>
<input mode=""speech"" intelligibility=""1"">whether</input>
<input mode=""speech"" intelligibility=""3"">you</input>
<input mode=""speech"" intelligibility=""2"">get</input>
<input mode=""speech"" intelligibility=""2"">up</input>
</inputs>
"
9435,70,338,2,"<? xml version = ""1.0"" encoding = ""UTF-8"" ?>
 <interpretation grammar="".SENTENCE"" intelligibility=""2"" >
<instance>ive missed more than shots in my career ive lost almost games times ive been trusted to take the game winning shot and missed ive failed over and over and over again in my life and that is why i succeed</instance>
<inputs>
<input mode=""speech"" intelligibility=""1"">ive</input>
<input mode=""speech"" intelligibility=""2"">missed</input>
<input mode=""speech"" intelligibility=""4"">more</input>
<input mode=""speech"" intelligibility=""1"">than</input>
<input mode=""speech"" intelligibility=""2"">shots</input>
<input mode=""speech"" intelligibility=""3"">in</input>
<input mode=""speech"" intelligibility=""2"">my</input>
<input mode=""speech"" intelligibility=""1"">career</input>
<input mode=""speech"" intelligibility=""2"">ive</input>
<input mode=""speech"" intelligibility=""3"">lost</input>
<input mode=""speech"" intelligibility=""1"">almost</input>
<input mode=""speech"" intelligibility=""3"">games</input>
<input mode=""speech"" intelligibility=""2"">times</input>
<input mode=""speech"" intelligibility=""1"">ive</input>
<input mode=""speech"" intelligibility=""3"">been</input>
<input mode=""speech"" intelligibility=""1"">trusted</input>
<input mode=""speech"" intelligibility=""2"">to</input>
<input mode=""speech"" intelligibility=""2"">take</input>
<input mode=""speech"" intelligibility=""2"">the</input>
<input mode=""speech"" intelligibility=""2"">game</input>
<input mode=""speech"" intelligibility=""1"">winning</input>
<input mode=""speech"" intelligibility=""1"">shot</input>
<input mode=""speech"" intelligibility=""2"">and</input>
<input mode=""speech"" intelligibility=""3"">missed</input>
<input mode=""speech"" intelligibility=""2"">ive</input>
<input mode=""speech"" intelligibility=""1"">failed</input>
<input mode=""speech"" intelligibility=""2"">over</input>
<input mode=""speech"" intelligibility=""3"">and</input>
<input mode=""speech"" intelligibility=""1"">over</input>
<input mode=""speech"" intelligibility=""2"">and</input>
<input mode=""speech"" intelligibility=""1"">over</input>
<input mode=""speech"" intelligibility=""1"">again</input>
<input mode=""speech"" intelligibility=""4"">in</input>
<input mode=""speech"" intelligibility=""2"">my</input>
<input mode=""speech"" intelligibility=""2"">life</input>
<input mode=""speech"" intelligibility=""2"">and</input>
<input mode=""speech"" intelligibility=""3"">that</input>
<input mode=""speech"" intelligibility=""2"">is</input>
<input mode=""speech"" intelligibility=""1"">why</input>
<input mode=""speech"" intelligibility=""1"">i</input>
<input mode=""speech"" intelligibility=""1"">succeed</input>
</input>
"
6085,327,521,1,"<? xml version = ""1.0"" encoding = ""UTF-8"" ?>
 <interpretation grammar="".SENTENCE"" intelligibility=""1"" >
<instance>teamwork divides the task and multiplies the success</instance>
<inputs>
<input mode=""speech"" intelligibility=""2"">teamwork</input>
<input mode=""speech"" intelligibility=""1"">divides</input>
<input mode=""speech"" intelligibility=""2"">the</input>
<input mode=""speech"" intelligibility=""2"">task</input>
<input mode=""speech"" intelligibility=""1"">and</input>
<input mode=""speech"" intelligibility=""1"">multiplies</input>
<input mode=""speech"" intelligibility=""2"">the</input>
<input mode=""speech"" intelligibility=""1"">success</input>
</inputs>
"
21583,1151,372,3,"<? xml version = ""1.0"" encoding = ""UTF-8"" ?>
 <interpretation grammar="".SENTENCE"" intelligibility=""3"" >
<instance>you have to expect things of yourself before you can do them</instance>
<inputs>
<input mode=""speech"" intelligibility=""5"">you</input>
<input mode=""speech"" intelligibility=""6"">have</input>
<input mode=""speech"" intelligibility=""4"">to</input>
<input mode=""speech"" intelligibility=""3"">expect</input>
<input mode=""speech"" intelligibility=""4"">things</input>
<input mode=""speech"" intelligibility=""2"">of</input>
<input mode=""speech"" intelligibility=""2"">yourself</input>
<input mode=""speech"" intelligibility=""3"">before</input>
<input mode=""speech"" intelligibility=""5"">you</input>
<input mode=""speech"" intelligibility=""5"">can</input>
<input mode=""speech"" intelligibility=""3"">do</input>
<input mode=""speech"" intelligibility=""2"">them</input>
</inputs>
"
18365,929,271,1,"<? xml version = ""1.0"" encoding = ""UTF-8"" ?>
 <interpretation grammar="".SENTENCE"" intelligibility=""1"" >
<instance>the greatest danger for most of us is not that our aim is too high and we miss it but that it is too low and we reach it</instance>
<inputs>
<input mode=""speech"" intelligibility=""2"">the</input>
<input mode=""speech"" intelligibility=""1"">greatest</input>
<input mode=""speech"" intelligibility=""1"">danger</input>
<input mode=""speech"" intelligibility=""1"">for</input>
<input mode=""speech"" intelligibility=""1"">most</input>
<input mode=""speech"" intelligibility=""1"">of</input>
<input mode=""speech"" intelligibility=""2"">us</input>
<input mode=""speech"" intelligibility=""2"">is</input>
<input mode=""speech"" intelligibility=""1"">not</input>
<input mode=""speech"" intelligibility=""2"">that</input>
<input mode=""speech"" intelligibility=""1"">our</input>
<input mode=""speech"" intelligibility=""1"">aim</input>
<input mode=""speech"" intelligibility=""2"">is</input>
<input mode=""speech"" intelligibility=""1"">too</input>
<input mode=""speech"" intelligibility=""2"">high</input>
<input mode=""speech"" intelligibility=""1"">and</input>
<input mode=""speech"" intelligibility=""2"">we</input>
<input mode=""speech"" intelligibility=""2"">miss</input>
<input mode=""speech"" intelligibility=""2"">it</input>
<input mode=""speech"" intelligibility=""2"">but</input>
<input mode=""speech"" intelligibility=""2"">that</input>
<input mode=""speech"" intelligibility=""1"">it</input>
<input mode=""speech"" intelligibility=""1"">is</input>
<input mode=""speech"" intelligibility=""1"">too</input>
<input mode=""speech"" intelligibility=""2"">low</input>
<input mode=""speech"" intelligibility=""1"">and</input>
<input mode=""speech"" intelligibility=""1"">we</input>
<input mode=""speech"" intelligibility=""1"">reach</input>
<input mode=""speech"" intelligibility=""1"">it</input>
</inputs>
"
9435,49,271,4,"<? xml version = ""1.0"" encoding = ""UTF-8"" ?>
 <interpretation grammar="".SENTENCE"" intelligibility=""4"" >
<instance>the greatest danger for most of us is not that our aim is too high and we miss it but that it is too low and we reach it</instance>
<inputs>
<input mode=""speech"" intelligibility=""1"">the</input>
<input mode=""speech"" intelligibility=""2"">greatest</input>
<input mode=""speech"" intelligibility=""3"">danger</input>
<input mode=""speech"" intelligibility=""4"">for</input>
<input mode=""speech"" intelligibility=""4"">most</input>
<input mode=""speech"" intelligibility=""5"">of</input>
<input mode=""speech"" intelligibility=""4"">us</input>
<input mode=""speech"" intelligibility=""4"">is</input>
<input mode=""speech"" intelligibility=""5"">not</input>
<input mode=""speech"" intelligibility=""5"">that</input>
<input mode=""speech"" intelligibility=""2"">our</input>
<input mode=""speech"" intelligibility=""5"">aim</input>
<input mode=""speech"" intelligibility=""4"">is</input>
<input mode=""speech"" intelligibility=""3"">too</input>
<input mode=""speech"" intelligibility=""5"">high</input>
<input mode=""speech"" intelligibility=""5"">and</input>
<input mode=""speech"" intelligibility=""1"">we</input>
<input mode=""speech"" intelligibility=""4"">miss</input>
<input mode=""speech"" intelligibility=""5"">it</input>
<input mode=""speech"" intelligibility=""4"">but</input>
<input mode=""speech"" intelligibility=""5"">that</input>
<input mode=""speech"" intelligibility=""3"">it</input>
<input mode=""speech"" intelligibility=""5"">is</input>
<input mode=""speech"" intelligibility=""2"">too</input>
<input mode=""speech"" intelligibility=""4"">low</input>
<input mode=""speech"" intelligibility=""4"">and</input>
<input mode=""speech"" intelligibility=""3"">we</input>
<input mode=""speech"" intelligibility=""1"">reach</input>
<input mode=""speech"" intelligibility=""4"">it</input>
</input>
"
